id,max_temp,min_temp,min_temp_by_month,max_temp_by_month,meta
10370,29.041999999999998,26.36,"[26.704, 26.416, 26.36, 26.522, 27.3, 28.087, 27.923000000000002, 28.662, 28.693, 28.656, 27.971, 27.118000000000002]","[26.748, 26.515, 26.443, 26.88, 27.51, 28.305, 28.151, 28.839000000000002, 29.041999999999998, 28.857, 28.035999999999998, 27.184]","{""source"": {""lat"": 19.5, ""lng"": -86.5, ""dist_euclid"": 1.2438171931598316}}"
10371,29.041999999999998,26.36,"[26.704, 26.416, 26.36, 26.522, 27.3, 28.087, 27.923000000000002, 28.662, 28.693, 28.656, 27.971, 27.118000000000002]","[26.748, 26.515, 26.443, 26.88, 27.51, 28.305, 28.151, 28.839000000000002, 29.041999999999998, 28.857, 28.035999999999998, 27.184]","{""source"": {""lat"": 19.5, ""lng"": -86.5, ""dist_euclid"": 1.2321230011650641}}"
10372,29.041999999999998,26.36,"[26.704, 26.416, 26.36, 26.522, 27.3, 28.087, 27.923000000000002, 28.662, 28.693, 28.656, 27.971, 27.118000000000002]","[26.748, 26.515, 26.443, 26.88, 27.51, 28.305, 28.151, 28.839000000000002, 29.041999999999998, 28.857, 28.035999999999998, 27.184]","{""source"": {""lat"": 19.5, ""lng"": -86.5, ""dist_euclid"": 1.2287146332651837}}"
10373,29.041999999999998,26.36,"[26.704, 26.416, 26.36, 26.522, 27.3, 28.087, 27.923000000000002, 28.662, 28.693, 28.656, 27.971, 27.118000000000002]","[26.748, 26.515, 26.443, 26.88, 27.51, 28.305, 28.151, 28.839000000000002, 29.041999999999998, 28.857, 28.035999999999998, 27.184]","{""source"": {""lat"": 19.5, ""lng"": -86.5, ""dist_euclid"": 1.191655709506737}}"
10374,26.89,24.1,"[24.811, 24.230999999999998, 24.191999999999997, 24.1, 25.031999999999996, 25.44, 25.778000000000002, 26.221, 26.533, 26.555999999999997, 26.046, 24.925]","[24.884, 24.394000000000002, 24.373, 24.37, 25.345, 25.869, 26.215, 26.561999999999998, 26.89, 26.748, 26.166, 25.065]","{""source"": {""lat"": 19.5, ""lng"": -156.5, ""dist_euclid"": 0.5935763219671216}}"
10375,26.89,24.1,"[24.811, 24.230999999999998, 24.191999999999997, 24.1, 25.031999999999996, 25.44, 25.778000000000002, 26.221, 26.533, 26.555999999999997, 26.046, 24.925]","[24.884, 24.394000000000002, 24.373, 24.37, 25.345, 25.869, 26.215, 26.561999999999998, 26.89, 26.748, 26.166, 25.065]","{""source"": {""lat"": 19.5, ""lng"": -156.5, ""dist_euclid"": 0.6078469050673784}}"
10376,26.89,24.1,"[24.811, 24.230999999999998, 24.191999999999997, 24.1, 25.031999999999996, 25.44, 25.778000000000002, 26.221, 26.533, 26.555999999999997, 26.046, 24.925]","[24.884, 24.394000000000002, 24.373, 24.37, 25.345, 25.869, 26.215, 26.561999999999998, 26.89, 26.748, 26.166, 25.065]","{""source"": {""lat"": 19.5, ""lng"": -156.5, ""dist_euclid"": 0.6189224587943014}}"
10377,26.89,24.1,"[24.811, 24.230999999999998, 24.191999999999997, 24.1, 25.031999999999996, 25.44, 25.778000000000002, 26.221, 26.533, 26.555999999999997, 26.046, 24.925]","[24.884, 24.394000000000002, 24.373, 24.37, 25.345, 25.869, 26.215, 26.561999999999998, 26.89, 26.748, 26.166, 25.065]","{""source"": {""lat"": 19.5, ""lng"": -156.5, ""dist_euclid"": 0.6311275623833772}}"
10378,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.5594253212002449}}"
10379,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.5759316973391929}}"
10380,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.5157650724894086}}"
10381,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.5696512792928685}}"
10382,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.5999760828566438}}"
10383,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.5902030582774003}}"
10384,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.5856279023407229}}"
10385,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.5921811378286254}}"
10386,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.5867252593846586}}"
10387,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.6219644121651987}}"
10388,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.5869294761723906}}"
10389,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.5860113480129845}}"
10390,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.5770586538645744}}"
10391,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.5844893925470361}}"
10392,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.6015459167844178}}"
10393,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.602233658972988}}"
10394,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.5962363289837315}}"
10395,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.5962363289837315}}"
10396,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.5962363289837315}}"
10397,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.5615029563590979}}"
10398,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.5597087546215427}}"
10399,29.041999999999998,26.36,"[26.704, 26.416, 26.36, 26.522, 27.3, 28.087, 27.923000000000002, 28.662, 28.693, 28.656, 27.971, 27.118000000000002]","[26.748, 26.515, 26.443, 26.88, 27.51, 28.305, 28.151, 28.839000000000002, 29.041999999999998, 28.857, 28.035999999999998, 27.184]","{""source"": {""lat"": 19.5, ""lng"": -86.5, ""dist_euclid"": 1.2186394052384772}}"
10400,29.041999999999998,26.36,"[26.704, 26.416, 26.36, 26.522, 27.3, 28.087, 27.923000000000002, 28.662, 28.693, 28.656, 27.971, 27.118000000000002]","[26.748, 26.515, 26.443, 26.88, 27.51, 28.305, 28.151, 28.839000000000002, 29.041999999999998, 28.857, 28.035999999999998, 27.184]","{""source"": {""lat"": 19.5, ""lng"": -86.5, ""dist_euclid"": 1.1977654528328951}}"
10401,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.6137091982364306}}"
10402,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.6129001305269922}}"
10403,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.6340829756427819}}"
10404,26.708000000000002,23.682,"[24.055999999999997, 23.855, 23.682, 23.753, 24.541999999999998, 25.334, 25.926, 26.143, 26.491999999999997, 26.475, 25.899, 25.096]","[24.169, 24.003, 23.858, 23.95, 24.873, 25.671, 26.103, 26.378, 26.708000000000002, 26.61, 25.999000000000002, 25.175]","{""source"": {""lat"": 21.5, ""lng"": -159.5, ""dist_euclid"": 0.37657535766430617}}"
10405,26.708000000000002,23.682,"[24.055999999999997, 23.855, 23.682, 23.753, 24.541999999999998, 25.334, 25.926, 26.143, 26.491999999999997, 26.475, 25.899, 25.096]","[24.169, 24.003, 23.858, 23.95, 24.873, 25.671, 26.103, 26.378, 26.708000000000002, 26.61, 25.999000000000002, 25.175]","{""source"": {""lat"": 21.5, ""lng"": -159.5, ""dist_euclid"": 0.37586415099075493}}"
10406,26.708000000000002,23.682,"[24.055999999999997, 23.855, 23.682, 23.753, 24.541999999999998, 25.334, 25.926, 26.143, 26.491999999999997, 26.475, 25.899, 25.096]","[24.169, 24.003, 23.858, 23.95, 24.873, 25.671, 26.103, 26.378, 26.708000000000002, 26.61, 25.999000000000002, 25.175]","{""source"": {""lat"": 21.5, ""lng"": -159.5, ""dist_euclid"": 0.37494656952691185}}"
10407,26.708000000000002,23.682,"[24.055999999999997, 23.855, 23.682, 23.753, 24.541999999999998, 25.334, 25.926, 26.143, 26.491999999999997, 26.475, 25.899, 25.096]","[24.169, 24.003, 23.858, 23.95, 24.873, 25.671, 26.103, 26.378, 26.708000000000002, 26.61, 25.999000000000002, 25.175]","{""source"": {""lat"": 21.5, ""lng"": -159.5, ""dist_euclid"": 0.37769628009817835}}"
10408,26.708000000000002,23.682,"[24.055999999999997, 23.855, 23.682, 23.753, 24.541999999999998, 25.334, 25.926, 26.143, 26.491999999999997, 26.475, 25.899, 25.096]","[24.169, 24.003, 23.858, 23.95, 24.873, 25.671, 26.103, 26.378, 26.708000000000002, 26.61, 25.999000000000002, 25.175]","{""source"": {""lat"": 21.5, ""lng"": -159.5, ""dist_euclid"": 0.38060575402902164}}"
10409,26.708000000000002,23.682,"[24.055999999999997, 23.855, 23.682, 23.753, 24.541999999999998, 25.334, 25.926, 26.143, 26.491999999999997, 26.475, 25.899, 25.096]","[24.169, 24.003, 23.858, 23.95, 24.873, 25.671, 26.103, 26.378, 26.708000000000002, 26.61, 25.999000000000002, 25.175]","{""source"": {""lat"": 21.5, ""lng"": -159.5, ""dist_euclid"": 0.3758653482299192}}"
10410,26.708000000000002,23.682,"[24.055999999999997, 23.855, 23.682, 23.753, 24.541999999999998, 25.334, 25.926, 26.143, 26.491999999999997, 26.475, 25.899, 25.096]","[24.169, 24.003, 23.858, 23.95, 24.873, 25.671, 26.103, 26.378, 26.708000000000002, 26.61, 25.999000000000002, 25.175]","{""source"": {""lat"": 21.5, ""lng"": -159.5, ""dist_euclid"": 0.3751788107023102}}"
10411,26.708000000000002,23.682,"[24.055999999999997, 23.855, 23.682, 23.753, 24.541999999999998, 25.334, 25.926, 26.143, 26.491999999999997, 26.475, 25.899, 25.096]","[24.169, 24.003, 23.858, 23.95, 24.873, 25.671, 26.103, 26.378, 26.708000000000002, 26.61, 25.999000000000002, 25.175]","{""source"": {""lat"": 21.5, ""lng"": -159.5, ""dist_euclid"": 0.3821061763436956}}"
10412,26.708000000000002,23.682,"[24.055999999999997, 23.855, 23.682, 23.753, 24.541999999999998, 25.334, 25.926, 26.143, 26.491999999999997, 26.475, 25.899, 25.096]","[24.169, 24.003, 23.858, 23.95, 24.873, 25.671, 26.103, 26.378, 26.708000000000002, 26.61, 25.999000000000002, 25.175]","{""source"": {""lat"": 21.5, ""lng"": -159.5, ""dist_euclid"": 0.38255357794693123}}"
10413,26.708000000000002,23.682,"[24.055999999999997, 23.855, 23.682, 23.753, 24.541999999999998, 25.334, 25.926, 26.143, 26.491999999999997, 26.475, 25.899, 25.096]","[24.169, 24.003, 23.858, 23.95, 24.873, 25.671, 26.103, 26.378, 26.708000000000002, 26.61, 25.999000000000002, 25.175]","{""source"": {""lat"": 21.5, ""lng"": -159.5, ""dist_euclid"": 0.3750590620155712}}"
10414,26.708000000000002,23.682,"[24.055999999999997, 23.855, 23.682, 23.753, 24.541999999999998, 25.334, 25.926, 26.143, 26.491999999999997, 26.475, 25.899, 25.096]","[24.169, 24.003, 23.858, 23.95, 24.873, 25.671, 26.103, 26.378, 26.708000000000002, 26.61, 25.999000000000002, 25.175]","{""source"": {""lat"": 21.5, ""lng"": -159.5, ""dist_euclid"": 0.38056338499650677}}"
10415,26.708000000000002,23.682,"[24.055999999999997, 23.855, 23.682, 23.753, 24.541999999999998, 25.334, 25.926, 26.143, 26.491999999999997, 26.475, 25.899, 25.096]","[24.169, 24.003, 23.858, 23.95, 24.873, 25.671, 26.103, 26.378, 26.708000000000002, 26.61, 25.999000000000002, 25.175]","{""source"": {""lat"": 21.5, ""lng"": -159.5, ""dist_euclid"": 0.3826178903292423}}"
10416,26.708000000000002,23.682,"[24.055999999999997, 23.855, 23.682, 23.753, 24.541999999999998, 25.334, 25.926, 26.143, 26.491999999999997, 26.475, 25.899, 25.096]","[24.169, 24.003, 23.858, 23.95, 24.873, 25.671, 26.103, 26.378, 26.708000000000002, 26.61, 25.999000000000002, 25.175]","{""source"": {""lat"": 21.5, ""lng"": -159.5, ""dist_euclid"": 0.35412229525970235}}"
10417,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.6378282919407052}}"
10418,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.6159272197264819}}"
10419,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.6226164870929825}}"
10420,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.627622195273554}}"
10421,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.6267142969487801}}"
10422,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.6243754079077687}}"
10423,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.6549012520983577}}"
10424,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.635380555258025}}"
10425,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.635380555258025}}"
10426,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.6322590924613163}}"
10427,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.6638406510601793}}"
10428,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.6701068049199278}}"
10429,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.6708108302643966}}"
10430,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.6618272055453693}}"
10431,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.6618272055453693}}"
10432,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.6600906377157569}}"
10433,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.6723646183433541}}"
10434,29.408,24.535999999999998,"[24.721999999999998, 24.535999999999998, 25.059, 25.476999999999997, 26.366999999999997, 27.686, 28.598000000000003, 28.864, 28.851999999999997, 28.151, 26.604, 26.221999999999998]","[24.849, 24.765, 25.186, 25.725, 26.642, 28.252, 29.303, 29.408, 29.085, 28.296, 26.671, 26.314]","{""source"": {""lat"": 26.5, ""lng"": -79.5, ""dist_euclid"": 0.6617525292736003}}"
